user_id,is_subscriber,signup_date,user_country,industry_role,user_type,pre_project_engagement_score,is_treatment_group,total_weeks_active
USR_097646,True,2024-06-26,Germany,Student,Consumer,80.18,False,10
USR_097647,False,2024-09-05,US,Business Analyst,Consumer,28.86,True,7
USR_097648,False,2024-08-18,US,Business Analyst,Consumer,34.24,True,16
USR_097649,False,2024-11-13,US,Data Scientist,Consumer,31.68,True,25
USR_097650,False,2024-07-06,UK,Writer,Enterprise,39.3,False,7
USR_097651,False,2024-07-14,Germany,Student,Enterprise,50.64,False,21
USR_097652,False,2024-10-07,UK,Software Engineer,Enterprise,23.66,True,9
USR_097653,True,2024-09-25,India,Writer,Consumer,46.75,True,18
USR_097654,False,2024-09-13,Canada,Data Scientist,Enterprise,24.45,True,23
USR_097655,False,2024-09-01,Germany,Software Engineer,Consumer,56.57,True,18
USR_097656,False,2024-07-01,India,Business Analyst,Enterprise,17.46,True,10
USR_097657,False,2024-06-24,Other,Student,Consumer,41.09,False,6
USR_097658,True,2024-07-28,Germany,Writer,Consumer,54.53,True,18
USR_097659,False,2024-11-18,India,Data Scientist,Consumer,48.18,True,19
USR_097660,False,2024-08-03,India,Business Analyst,Consumer,69.54,True,7
USR_097661,False,2024-11-07,Canada,Student,Enterprise,45.03,True,24
USR_097662,False,2024-11-09,US,Student,Consumer,31.55,True,8
USR_097663,False,2024-10-04,US,Data Scientist,Consumer,27.41,True,25
USR_097664,False,2024-06-15,US,Data Scientist,Consumer,49.88,False,15
USR_097665,False,2024-06-16,France,Student,Consumer,11.96,True,5
USR_097666,False,2024-11-06,US,Software Engineer,Consumer,42.2,True,19
USR_097667,True,2024-07-26,Canada,Software Engineer,Enterprise,85.3,True,16
USR_097668,False,2024-07-02,US,Software Engineer,Enterprise,28.82,True,26
USR_097669,False,2024-09-07,US,Business Analyst,Consumer,5.14,True,26
USR_097670,False,2024-12-02,Other,Student,Consumer,68.69,True,5
USR_097671,False,2024-09-14,UK,Software Engineer,Enterprise,24.86,True,17
USR_097672,False,2024-08-09,UK,Software Engineer,Consumer,49.12,False,18
USR_097673,True,2024-06-23,Canada,Student,Enterprise,76.17,True,22
USR_097674,False,2024-11-12,US,Software Engineer,Enterprise,14.34,True,26
USR_097675,False,2024-10-25,India,Business Analyst,Consumer,26.88,True,18
USR_097676,False,2024-12-11,UK,Data Scientist,Enterprise,58.21,True,10
USR_097677,False,2024-12-08,US,Data Scientist,Enterprise,35.17,True,22
USR_097678,False,2024-09-15,US,Student,Consumer,10.62,True,15
USR_097679,False,2024-11-20,Germany,Other,Consumer,25.38,True,11
USR_097680,False,2024-12-07,US,Data Scientist,Consumer,70.84,True,4
USR_097681,False,2024-12-02,Germany,Software Engineer,Consumer,12.41,True,21
USR_097682,False,2024-10-04,Germany,Software Engineer,Consumer,15.71,True,17
USR_097683,False,2024-06-28,Germany,Researcher,Consumer,35.34,True,24
USR_097684,False,2024-11-29,US,Other,Consumer,35.48,True,23
USR_097685,False,2024-10-02,Other,Student,Enterprise,9.16,True,24
USR_097686,False,2024-11-12,Other,Data Scientist,Consumer,40.54,True,25
USR_097687,False,2024-11-29,US,Software Engineer,Consumer,53.82,True,4
USR_097688,False,2024-10-28,Germany,Student,Consumer,23.29,True,9
USR_097689,False,2024-07-04,Other,Software Engineer,Consumer,52.53,False,22
USR_097690,True,2024-11-12,Other,Software Engineer,Enterprise,58.58,True,25
USR_097691,False,2024-12-09,UK,Software Engineer,Enterprise,50.28,True,19
USR_097692,False,2024-07-02,France,Writer,Consumer,53.08,False,23
USR_097693,False,2024-07-11,US,Data Scientist,Enterprise,66.41,False,22
USR_097694,False,2024-09-03,US,Data Scientist,Consumer,42.19,True,22
USR_097695,False,2024-10-19,UK,Researcher,Consumer,19.53,True,10
USR_097696,False,2024-11-28,Germany,Researcher,Enterprise,79.44,True,5
USR_097697,False,2024-11-25,US,Student,Consumer,35.97,True,10
USR_097698,False,2024-11-23,Canada,Other,Consumer,11.34,True,8
USR_097699,False,2024-07-24,Canada,Writer,Consumer,42.72,False,22
USR_097700,False,2024-07-10,Germany,Software Engineer,Enterprise,35.66,False,13
USR_097701,False,2024-10-14,UK,Student,Consumer,83.35,True,20
USR_097702,False,2024-07-31,Other,Student,Consumer,51.63,False,25
USR_097703,False,2024-11-27,US,Data Scientist,Enterprise,48.67,True,22
USR_097704,False,2024-11-12,Other,Other,Enterprise,5.46,True,11
USR_097705,False,2024-07-27,UK,Student,Consumer,10.26,True,16
USR_097706,False,2024-11-29,France,Student,Consumer,36.9,True,21
USR_097707,False,2024-08-21,UK,Writer,Consumer,18.97,True,25
USR_097708,False,2024-10-25,US,Business Analyst,Consumer,58.19,True,12
USR_097709,False,2024-07-27,US,Student,Consumer,18.31,True,17
USR_097710,False,2024-11-23,Other,Data Scientist,Consumer,38.67,True,19
USR_097711,False,2024-09-20,US,Student,Consumer,68.89,True,21
USR_097712,False,2024-10-31,India,Student,Consumer,31.71,True,21
USR_097713,False,2024-10-11,US,Software Engineer,Enterprise,22.78,True,23
USR_097714,False,2024-09-18,Other,Researcher,Consumer,68.97,True,5
USR_097715,False,2024-11-27,Other,Writer,Enterprise,37.88,True,7
USR_097716,False,2024-09-17,Other,Software Engineer,Enterprise,40.94,True,23
USR_097717,False,2024-08-22,Germany,Software Engineer,Consumer,58.21,True,8
USR_097718,False,2024-09-18,US,Researcher,Consumer,19.3,True,13
USR_097719,False,2024-10-05,Other,Software Engineer,Enterprise,16.19,True,5
USR_097720,False,2024-09-06,Germany,Researcher,Enterprise,48.59,True,13
USR_097721,False,2024-09-02,US,Software Engineer,Consumer,13.05,True,15
USR_097722,False,2024-07-25,India,Data Scientist,Consumer,35.68,False,15
USR_097723,False,2024-10-22,UK,Data Scientist,Consumer,32.52,True,20
USR_097724,False,2024-08-17,Other,Writer,Enterprise,74.75,True,14
USR_097725,True,2024-10-03,US,Student,Consumer,90.34,True,11
USR_097726,False,2024-11-10,India,Other,Consumer,51.38,True,26
USR_097727,False,2024-11-14,UK,Business Analyst,Consumer,68.27,True,17
USR_097728,False,2024-08-04,UK,Other,Consumer,76.54,False,15
USR_097729,True,2024-09-27,US,Software Engineer,Consumer,54.19,True,8
USR_097730,False,2024-06-29,US,Writer,Consumer,59.7,True,23
USR_097731,False,2024-11-17,UK,Software Engineer,Consumer,31.56,True,10
USR_097732,False,2024-09-17,India,Researcher,Enterprise,28.78,True,18
USR_097733,False,2024-11-02,UK,Software Engineer,Consumer,58.03,True,4
USR_097734,True,2024-07-21,US,Data Scientist,Consumer,57.72,False,4
USR_097735,False,2024-11-11,US,Researcher,Enterprise,12.81,True,18
USR_097736,False,2024-06-19,Other,Writer,Consumer,20.87,True,6
USR_097737,False,2024-07-14,US,Data Scientist,Consumer,20.63,False,17
USR_097738,False,2024-06-19,US,Software Engineer,Consumer,30.58,True,17
USR_097739,False,2024-07-20,Germany,Writer,Consumer,65.48,True,11
USR_097740,False,2024-09-20,Other,Data Scientist,Consumer,38.11,True,20
USR_097741,False,2024-10-10,Other,Student,Consumer,77.83,True,21
USR_097742,False,2024-09-25,US,Student,Consumer,45.44,True,19
USR_097743,True,2024-11-06,Other,Student,Consumer,44.73,True,18
USR_097744,False,2024-07-25,France,Researcher,Consumer,49.97,False,13
USR_097745,False,2024-12-06,India,Other,Consumer,42.63,True,23
USR_097746,False,2024-06-27,UK,Writer,Consumer,35.27,False,13
USR_097747,False,2024-12-01,Other,Software Engineer,Consumer,67.48,True,12
USR_097748,False,2024-10-17,Other,Business Analyst,Consumer,74.35,True,13
USR_097749,False,2024-08-27,US,Researcher,Consumer,2.39,True,8
USR_097750,False,2024-08-30,US,Student,Consumer,44.62,True,20
USR_097751,True,2024-09-29,US,Writer,Enterprise,60.47,True,6
USR_097752,False,2024-06-15,France,Software Engineer,Consumer,32.61,True,26
USR_097753,False,2024-06-24,US,Student,Consumer,20.9,True,25
USR_097754,False,2024-09-30,France,Software Engineer,Consumer,20.47,True,17
USR_097755,False,2024-07-23,UK,Software Engineer,Enterprise,44.79,True,16
USR_097756,False,2024-10-19,US,Other,Consumer,54.61,True,22
USR_097757,False,2024-08-27,Canada,Student,Consumer,35.73,True,23
USR_097758,False,2024-10-08,Germany,Researcher,Consumer,19.5,True,26
USR_097759,False,2024-12-08,UK,Data Scientist,Consumer,42.5,True,11
USR_097760,False,2024-07-19,US,Writer,Consumer,59.73,False,19
USR_097761,False,2024-07-23,India,Data Scientist,Enterprise,60.88,True,25
USR_097762,False,2024-11-09,Canada,Student,Consumer,20.55,True,25
USR_097763,False,2024-06-16,US,Software Engineer,Consumer,25.31,True,25
USR_097764,True,2024-10-26,US,Software Engineer,Consumer,77.03,True,5
USR_097765,False,2024-06-16,UK,Researcher,Consumer,9.48,False,19
USR_097766,False,2024-10-10,India,Writer,Consumer,13.37,True,4
USR_097767,False,2024-11-25,US,Data Scientist,Consumer,9.01,True,26
USR_097768,False,2024-07-20,Canada,Researcher,Consumer,10.59,True,26
USR_097769,False,2024-12-09,Germany,Researcher,Consumer,16.98,True,15
USR_097770,False,2024-11-04,India,Software Engineer,Enterprise,41.53,True,24
USR_097771,False,2024-12-07,Canada,Business Analyst,Consumer,42.7,True,14
USR_097772,True,2024-10-06,UK,Other,Enterprise,38.32,True,10
USR_097773,False,2024-06-29,Other,Writer,Consumer,9.11,False,25
USR_097774,False,2024-12-11,India,Data Scientist,Consumer,60.1,True,8
USR_097775,False,2024-10-02,US,Student,Consumer,41.71,True,21
USR_097776,False,2024-10-20,US,Student,Consumer,31.05,True,21
USR_097777,False,2024-07-20,US,Business Analyst,Enterprise,35.66,True,24
USR_097778,False,2024-09-25,UK,Researcher,Consumer,53.67,True,15
USR_097779,True,2024-07-01,India,Writer,Consumer,62.79,False,12
USR_097780,False,2024-07-24,India,Data Scientist,Consumer,31.85,True,5
USR_097781,False,2024-12-06,Germany,Data Scientist,Consumer,19.65,True,6
USR_097782,False,2024-07-03,France,Software Engineer,Consumer,74.49,False,25
USR_097783,False,2024-06-26,US,Data Scientist,Enterprise,9.47,False,26
USR_097784,False,2024-10-13,Other,Business Analyst,Consumer,48.92,True,24
USR_097785,False,2024-08-03,US,Writer,Enterprise,58.55,True,6
USR_097786,False,2024-10-27,Canada,Student,Consumer,32.07,True,16
USR_097787,True,2024-06-17,US,Data Scientist,Consumer,49.85,True,10
USR_097788,False,2024-07-30,India,Student,Consumer,50.87,True,18
USR_097789,True,2024-11-06,Germany,Data Scientist,Consumer,72.46,True,4
USR_097790,False,2024-12-04,US,Student,Consumer,27.07,True,18
USR_097791,False,2024-06-22,Canada,Software Engineer,Consumer,15.32,False,12
USR_097792,False,2024-07-26,Canada,Student,Consumer,31.07,True,18
USR_097793,False,2024-08-14,US,Software Engineer,Consumer,55.39,True,19
USR_097794,False,2024-09-25,France,Data Scientist,Enterprise,51.29,True,6
USR_097795,False,2024-11-24,Germany,Data Scientist,Consumer,49.89,True,16
USR_097796,False,2024-08-12,Germany,Software Engineer,Consumer,24.09,True,13
USR_097797,False,2024-10-04,Canada,Researcher,Consumer,11.56,True,10
USR_097798,False,2024-09-26,UK,Software Engineer,Enterprise,18.17,True,14
USR_097799,False,2024-08-08,Other,Data Scientist,Enterprise,39.08,True,22
USR_097800,False,2024-12-03,UK,Other,Consumer,35.93,True,23
USR_097801,False,2024-09-21,France,Other,Enterprise,32.27,True,10
USR_097802,False,2024-07-11,UK,Data Scientist,Enterprise,48.84,True,9
USR_097803,False,2024-11-21,Other,Researcher,Enterprise,58.61,True,19
USR_097804,False,2024-11-03,US,Data Scientist,Consumer,48.28,True,7
USR_097805,False,2024-11-03,Other,Software Engineer,Consumer,67.7,True,16
USR_097806,False,2024-06-16,Canada,Software Engineer,Consumer,35.75,True,22
USR_097807,False,2024-10-05,US,Student,Consumer,40.61,True,11
USR_097808,False,2024-11-21,US,Software Engineer,Consumer,20.15,True,12
USR_097809,True,2024-09-01,Germany,Software Engineer,Consumer,41.75,True,24
USR_097810,False,2024-08-22,UK,Student,Consumer,75.74,True,10
USR_097811,False,2024-09-05,India,Software Engineer,Consumer,20.95,True,5
USR_097812,False,2024-07-16,Other,Data Scientist,Consumer,19.38,True,7
USR_097813,False,2024-06-24,India,Business Analyst,Consumer,18.35,True,13
USR_097814,False,2024-10-12,US,Student,Enterprise,46.36,True,14
USR_097815,False,2024-09-09,US,Software Engineer,Consumer,30.3,True,5
USR_097816,False,2024-12-01,UK,Student,Enterprise,28.82,True,6
USR_097817,False,2024-09-30,India,Data Scientist,Consumer,27.95,True,16
USR_097818,False,2024-10-26,Canada,Student,Consumer,26.99,True,22
USR_097819,False,2024-11-11,US,Researcher,Consumer,2.91,True,17
USR_097820,False,2024-08-13,US,Student,Enterprise,37.31,True,14
USR_097821,True,2024-11-09,UK,Writer,Consumer,55.55,True,26
USR_097822,False,2024-12-08,US,Other,Consumer,76.82,True,19
USR_097823,False,2024-08-12,US,Software Engineer,Consumer,31.66,True,19
USR_097824,False,2024-08-20,Other,Student,Consumer,58.58,True,9
USR_097825,False,2024-08-10,Germany,Student,Consumer,37.85,True,21
USR_097826,False,2024-10-21,UK,Data Scientist,Enterprise,29.96,True,16
USR_097827,False,2024-08-20,US,Software Engineer,Enterprise,28.37,True,21
USR_097828,False,2024-09-15,US,Researcher,Consumer,6.22,True,6
USR_097829,False,2024-08-28,US,Software Engineer,Consumer,26.1,True,19
USR_097830,False,2024-08-02,UK,Data Scientist,Enterprise,66.9,True,8
USR_097831,False,2024-07-13,US,Data Scientist,Consumer,80.44,True,20
USR_097832,False,2024-09-20,France,Student,Consumer,22.99,True,21
USR_097833,False,2024-07-22,Canada,Writer,Consumer,34.46,False,21
USR_097834,False,2024-10-11,US,Writer,Consumer,75.0,True,17
USR_097835,True,2024-08-01,US,Software Engineer,Consumer,43.45,False,10
USR_097836,False,2024-07-31,Germany,Business Analyst,Consumer,18.02,True,5
USR_097837,False,2024-10-20,UK,Data Scientist,Consumer,28.22,True,8
USR_097838,False,2024-10-15,India,Data Scientist,Consumer,19.53,True,18
USR_097839,False,2024-12-05,US,Software Engineer,Enterprise,24.57,True,15
USR_097840,False,2024-11-29,US,Researcher,Enterprise,25.96,True,23
USR_097841,False,2024-08-16,Canada,Data Scientist,Enterprise,26.52,True,26
USR_097842,False,2024-07-06,US,Software Engineer,Consumer,71.09,True,23
USR_097843,False,2024-11-18,US,Student,Consumer,72.05,True,24
USR_097844,True,2024-10-18,India,Student,Consumer,60.74,True,21
USR_097845,False,2024-07-11,US,Data Scientist,Consumer,4.9,True,23
USR_097846,False,2024-11-27,India,Business Analyst,Consumer,49.32,True,25
USR_097847,True,2024-09-30,US,Software Engineer,Consumer,21.16,True,26
USR_097848,False,2024-09-28,US,Software Engineer,Consumer,85.17,True,23
USR_097849,False,2024-11-27,US,Software Engineer,Enterprise,26.37,True,16
USR_097850,False,2024-09-11,UK,Data Scientist,Consumer,47.06,True,13
USR_097851,False,2024-07-03,Germany,Software Engineer,Consumer,21.94,True,5
USR_097852,False,2024-10-12,US,Software Engineer,Consumer,48.18,True,11
USR_097853,False,2024-07-05,UK,Other,Consumer,68.23,True,25
USR_097854,False,2024-09-08,US,Researcher,Consumer,89.91,True,8
USR_097855,False,2024-07-18,Canada,Researcher,Consumer,26.19,False,11
USR_097856,False,2024-09-05,India,Software Engineer,Consumer,42.64,True,4
USR_097857,False,2024-07-14,France,Student,Enterprise,21.78,False,9
USR_097858,False,2024-09-03,Germany,Writer,Enterprise,53.19,True,26
USR_097859,False,2024-09-06,Canada,Researcher,Enterprise,36.76,True,25
USR_097860,False,2024-07-03,Other,Software Engineer,Consumer,17.69,False,6
USR_097861,False,2024-11-25,US,Data Scientist,Consumer,47.78,True,6
USR_097862,False,2024-06-28,US,Software Engineer,Enterprise,33.79,True,11
USR_097863,False,2024-12-10,UK,Business Analyst,Consumer,27.63,True,25
USR_097864,False,2024-10-25,Canada,Writer,Enterprise,11.6,True,12
USR_097865,False,2024-10-23,UK,Software Engineer,Consumer,44.99,True,18
USR_097866,False,2024-06-28,UK,Data Scientist,Consumer,22.72,True,13
USR_097867,False,2024-06-23,Other,Researcher,Consumer,46.96,False,24
USR_097868,False,2024-11-04,US,Student,Enterprise,53.58,True,7
USR_097869,False,2024-08-09,India,Data Scientist,Enterprise,81.23,False,21
USR_097870,False,2024-12-10,Other,Software Engineer,Consumer,30.32,True,17
USR_097871,False,2024-11-24,US,Software Engineer,Consumer,24.34,True,21
USR_097872,False,2024-10-13,UK,Data Scientist,Consumer,16.21,True,9
USR_097873,False,2024-09-24,Germany,Data Scientist,Consumer,28.1,True,25
USR_097874,False,2024-08-27,US,Student,Enterprise,21.54,True,23
USR_097875,False,2024-09-28,India,Software Engineer,Enterprise,60.96,True,17
USR_097876,False,2024-12-04,Canada,Researcher,Consumer,58.27,True,15
USR_097877,False,2024-09-19,US,Other,Consumer,45.0,True,8
USR_097878,False,2024-10-28,India,Researcher,Enterprise,32.18,True,8
USR_097879,False,2024-08-29,US,Writer,Consumer,51.46,True,26
USR_097880,False,2024-09-30,UK,Other,Enterprise,50.74,True,13
USR_097881,False,2024-08-17,Germany,Data Scientist,Consumer,57.42,True,18
USR_097882,False,2024-06-25,Germany,Other,Enterprise,14.06,True,23
USR_097883,False,2024-11-05,US,Writer,Consumer,37.92,True,22
USR_097884,False,2024-06-28,UK,Other,Consumer,8.55,False,18
USR_097885,False,2024-09-10,France,Student,Consumer,32.35,True,6
USR_097886,False,2024-08-13,US,Data Scientist,Consumer,30.84,True,13
USR_097887,False,2024-07-22,US,Researcher,Consumer,22.85,False,24
USR_097888,False,2024-09-07,UK,Other,Enterprise,34.6,True,10
USR_097889,False,2024-10-20,UK,Other,Consumer,14.91,True,17
USR_097890,True,2024-10-24,India,Software Engineer,Consumer,75.28,True,14
USR_097891,False,2024-10-08,US,Software Engineer,Consumer,23.75,True,24
USR_097892,False,2024-08-14,US,Other,Consumer,31.09,True,21
USR_097893,False,2024-11-13,Canada,Business Analyst,Enterprise,58.11,True,13
USR_097894,False,2024-07-10,Canada,Researcher,Enterprise,8.17,False,23
USR_097895,False,2024-07-07,US,Business Analyst,Enterprise,52.2,False,6
USR_097896,False,2024-11-08,US,Other,Consumer,61.47,True,12
USR_097897,False,2024-07-09,India,Business Analyst,Consumer,9.43,False,11
USR_097898,True,2024-09-30,Other,Software Engineer,Consumer,47.66,True,18
USR_097899,False,2024-08-28,India,Software Engineer,Enterprise,34.0,True,14
USR_097900,False,2024-07-20,Other,Student,Enterprise,59.93,True,17
USR_097901,False,2024-12-01,Canada,Other,Consumer,57.93,True,12
USR_097902,False,2024-07-21,UK,Student,Consumer,45.98,False,13
USR_097903,False,2024-08-13,US,Software Engineer,Consumer,19.13,True,23
USR_097904,False,2024-08-05,US,Student,Consumer,76.32,False,16
USR_097905,False,2024-09-03,India,Software Engineer,Consumer,46.6,True,26
USR_097906,False,2024-10-16,India,Data Scientist,Consumer,15.66,True,23
USR_097907,False,2024-06-25,US,Business Analyst,Enterprise,49.33,True,6
USR_097908,False,2024-11-22,France,Software Engineer,Enterprise,15.18,True,19
USR_097909,False,2024-09-02,US,Software Engineer,Consumer,56.06,True,5
USR_097910,False,2024-06-21,Other,Writer,Enterprise,65.15,False,17
USR_097911,False,2024-06-17,UK,Data Scientist,Consumer,67.45,False,24
USR_097912,False,2024-11-02,France,Researcher,Enterprise,67.22,True,19
USR_097913,True,2024-09-28,UK,Data Scientist,Enterprise,63.97,True,12
USR_097914,False,2024-11-17,France,Software Engineer,Consumer,24.16,True,17
USR_097915,True,2024-08-06,India,Student,Enterprise,78.84,True,25
USR_097916,False,2024-06-21,Germany,Data Scientist,Enterprise,29.97,True,16
USR_097917,False,2024-07-01,Canada,Data Scientist,Enterprise,30.85,False,13
USR_097918,False,2024-07-23,US,Software Engineer,Enterprise,8.43,False,26
USR_097919,False,2024-08-16,US,Business Analyst,Consumer,18.29,True,15
USR_097920,False,2024-07-06,India,Data Scientist,Consumer,48.35,True,4
USR_097921,False,2024-09-30,India,Student,Enterprise,63.68,True,23
USR_097922,False,2024-07-26,US,Data Scientist,Consumer,32.43,False,5
USR_097923,False,2024-10-24,US,Data Scientist,Consumer,21.8,True,13
USR_097924,True,2024-08-11,US,Student,Consumer,75.63,True,18
USR_097925,False,2024-09-27,Other,Researcher,Consumer,58.62,True,12
USR_097926,False,2024-09-28,US,Student,Consumer,39.23,True,12
USR_097927,False,2024-10-05,Canada,Student,Enterprise,48.05,True,14
USR_097928,False,2024-07-08,UK,Business Analyst,Consumer,51.28,True,18
USR_097929,False,2024-07-31,France,Writer,Consumer,74.4,False,4
USR_097930,False,2024-08-24,US,Software Engineer,Consumer,65.54,True,14
USR_097931,True,2024-11-02,France,Business Analyst,Consumer,46.66,True,24
USR_097932,False,2024-09-02,France,Software Engineer,Consumer,15.01,True,10
USR_097933,False,2024-06-22,US,Student,Consumer,37.79,True,10
USR_097934,False,2024-08-27,India,Software Engineer,Enterprise,64.44,True,23
USR_097935,False,2024-07-30,US,Software Engineer,Consumer,61.09,False,23
USR_097936,False,2024-09-27,UK,Software Engineer,Consumer,18.35,True,5
USR_097937,False,2024-08-25,Canada,Software Engineer,Consumer,14.44,True,6
USR_097938,False,2024-10-10,UK,Software Engineer,Consumer,39.77,True,14
USR_097939,False,2024-11-12,Other,Other,Consumer,46.37,True,22
USR_097940,False,2024-08-14,UK,Software Engineer,Consumer,15.6,True,5
USR_097941,False,2024-11-10,Germany,Researcher,Consumer,49.07,True,17
USR_097942,False,2024-10-28,Germany,Software Engineer,Consumer,38.35,True,18
USR_097943,False,2024-11-30,Other,Student,Consumer,71.53,True,12
USR_097944,False,2024-07-31,US,Software Engineer,Consumer,21.24,False,15
USR_097945,True,2024-10-14,France,Software Engineer,Consumer,57.6,True,14
USR_097946,False,2024-10-19,US,Data Scientist,Consumer,52.07,True,20
USR_097947,False,2024-06-19,Germany,Researcher,Consumer,46.68,False,16
USR_097948,True,2024-12-07,Other,Data Scientist,Consumer,40.18,True,8
USR_097949,False,2024-06-25,US,Researcher,Consumer,39.33,True,4
USR_097950,False,2024-09-12,Canada,Student,Consumer,35.39,True,6
USR_097951,False,2024-08-11,US,Data Scientist,Consumer,22.16,True,11
USR_097952,False,2024-08-09,UK,Writer,Consumer,54.72,False,4
USR_097953,False,2024-07-27,Germany,Software Engineer,Consumer,30.17,True,9
USR_097954,False,2024-09-04,India,Software Engineer,Consumer,43.37,True,10
USR_097955,False,2024-10-09,Canada,Student,Enterprise,52.27,True,5
USR_097956,False,2024-08-27,France,Data Scientist,Consumer,36.31,True,5
USR_097957,False,2024-07-24,India,Student,Consumer,39.25,False,18
USR_097958,False,2024-07-22,UK,Data Scientist,Consumer,8.18,False,25
USR_097959,False,2024-06-18,India,Data Scientist,Enterprise,48.42,False,8
USR_097960,False,2024-07-10,Germany,Other,Enterprise,7.82,False,26
USR_097961,False,2024-10-18,UK,Software Engineer,Consumer,80.5,True,14
USR_097962,True,2024-07-26,India,Other,Enterprise,26.03,True,19
USR_097963,False,2024-07-06,France,Researcher,Consumer,85.31,True,8
USR_097964,False,2024-06-29,France,Data Scientist,Consumer,31.79,False,10
USR_097965,False,2024-08-10,US,Software Engineer,Consumer,20.43,False,21
USR_097966,False,2024-11-24,Canada,Student,Consumer,26.93,True,7
USR_097967,False,2024-11-13,UK,Business Analyst,Consumer,12.78,True,9
USR_097968,False,2024-09-29,US,Other,Consumer,65.06,True,12
USR_097969,False,2024-06-30,US,Writer,Enterprise,13.22,True,19
USR_097970,False,2024-10-18,US,Software Engineer,Enterprise,84.29,True,23
USR_097971,True,2024-10-26,US,Researcher,Consumer,17.39,True,17
USR_097972,False,2024-06-26,France,Software Engineer,Consumer,11.88,False,12
USR_097973,False,2024-10-14,UK,Student,Consumer,63.72,True,15
USR_097974,False,2024-11-04,US,Student,Consumer,42.27,True,16
USR_097975,False,2024-11-12,India,Software Engineer,Enterprise,64.24,True,7
USR_097976,False,2024-10-28,US,Software Engineer,Enterprise,30.39,True,5
USR_097977,False,2024-08-28,Other,Software Engineer,Consumer,37.11,True,5
USR_097978,False,2024-06-23,Germany,Writer,Consumer,33.94,True,23
USR_097979,False,2024-07-25,UK,Data Scientist,Enterprise,25.67,True,6
USR_097980,False,2024-08-16,US,Software Engineer,Consumer,36.03,True,16
USR_097981,False,2024-12-07,Germany,Software Engineer,Consumer,34.57,True,11
USR_097982,False,2024-09-21,Other,Business Analyst,Consumer,35.91,True,15
USR_097983,False,2024-09-03,UK,Researcher,Enterprise,29.9,True,13
USR_097984,False,2024-07-03,UK,Student,Consumer,45.08,True,23
USR_097985,False,2024-07-05,UK,Other,Consumer,34.15,False,12
USR_097986,True,2024-11-16,US,Data Scientist,Consumer,65.61,True,8
USR_097987,False,2024-09-30,US,Student,Consumer,15.69,True,11
USR_097988,False,2024-11-24,UK,Other,Enterprise,29.41,True,5
USR_097989,False,2024-10-24,UK,Researcher,Consumer,58.71,True,7
USR_097990,False,2024-08-07,US,Software Engineer,Enterprise,42.13,True,26
USR_097991,False,2024-09-13,Canada,Data Scientist,Enterprise,54.0,True,15
USR_097992,False,2024-07-12,Other,Software Engineer,Consumer,29.3,False,21
USR_097993,True,2024-11-02,India,Business Analyst,Consumer,46.11,True,7
USR_097994,False,2024-11-18,US,Researcher,Enterprise,51.85,True,16
USR_097995,False,2024-07-21,India,Software Engineer,Consumer,40.99,False,19
USR_097996,False,2024-08-15,Germany,Data Scientist,Enterprise,43.81,True,11
USR_097997,False,2024-06-24,UK,Software Engineer,Consumer,50.3,False,17
USR_097998,False,2024-08-29,Other,Software Engineer,Consumer,73.74,True,24
USR_097999,False,2024-06-26,Other,Researcher,Consumer,42.73,False,22
USR_098000,True,2024-09-30,Canada,Researcher,Consumer,50.12,True,24
USR_098001,False,2024-10-14,Canada,Student,Consumer,69.37,True,4
USR_098002,False,2024-10-31,US,Software Engineer,Consumer,21.24,True,26
USR_098003,False,2024-11-25,UK,Researcher,Consumer,8.84,True,14
USR_098004,True,2024-12-04,Other,Business Analyst,Consumer,45.55,True,17
USR_098005,True,2024-09-06,US,Student,Consumer,76.95,True,5
USR_098006,False,2024-07-09,US,Writer,Enterprise,45.68,True,4
USR_098007,False,2024-12-06,Other,Business Analyst,Consumer,62.11,True,14
USR_098008,False,2024-10-03,UK,Business Analyst,Consumer,47.48,True,9
USR_098009,False,2024-10-09,India,Business Analyst,Consumer,10.25,True,14
USR_098010,False,2024-11-28,India,Other,Consumer,24.94,True,6
USR_098011,False,2024-11-10,Other,Researcher,Consumer,28.84,True,26
USR_098012,False,2024-11-20,Other,Researcher,Enterprise,80.81,True,21
USR_098013,False,2024-07-04,US,Researcher,Consumer,71.79,False,23
USR_098014,False,2024-10-29,US,Other,Enterprise,43.13,True,9
USR_098015,False,2024-09-26,US,Software Engineer,Consumer,10.23,True,4
USR_098016,False,2024-10-22,US,Business Analyst,Consumer,28.12,True,19
USR_098017,False,2024-08-29,US,Software Engineer,Consumer,15.88,True,19
USR_098018,False,2024-07-05,Germany,Data Scientist,Enterprise,39.9,True,13
USR_098019,False,2024-07-17,US,Student,Consumer,17.84,True,17
USR_098020,False,2024-11-05,US,Researcher,Consumer,16.63,True,5
USR_098021,False,2024-08-28,US,Student,Consumer,89.01,True,8
USR_098022,False,2024-07-31,Other,Business Analyst,Consumer,45.62,True,15
USR_098023,False,2024-08-17,India,Student,Consumer,23.61,True,26
USR_098024,False,2024-09-18,US,Business Analyst,Enterprise,31.89,True,20
USR_098025,True,2024-11-24,India,Business Analyst,Consumer,80.05,True,12
USR_098026,False,2024-11-14,UK,Software Engineer,Enterprise,15.87,True,9
USR_098027,False,2024-10-26,UK,Software Engineer,Consumer,13.99,True,9
USR_098028,False,2024-09-27,US,Data Scientist,Enterprise,40.49,True,6
